Province,District_Name,Crop_Year,Season,Crop,Area,Production
Manicaland ,Makoni,2007,Cold       ,Tomatoes,99,8154
Manicaland ,Makoni,2007,Cold       ,Peppers,185,6839
Manicaland ,Makoni,2007,Cold       ,Okra,490,17333
Manicaland ,Makoni,2007,Cold       ,Cucumbers,357,22523
Manicaland ,Makoni,2007,Cold       ,Eggplant,236,12886
Manicaland ,Makoni,2007,Hot     ,Pumpkins,457,1316
Manicaland ,Makoni,2007,Hot     ,Squash,65,24887
Manicaland ,Makoni,2007,Hot     ,Melons,173,15085
Manicaland ,Mutare,2007,Hot     ,Maize ,498,22082
Manicaland ,Mutare,2007,Dry ,Soybeans,35,18411
Manicaland ,Mutare,2007,Dry ,Groundnuts (Peanuts),427,6815
Manicaland ,Mutare,2007,Dry ,Cowpeas,322,9750
Manicaland ,Mutare,2007,Dry ,Sunflower,392,23206
Manicaland ,Mutare,2007,Dry ,Sorghum,283,22212
Manicaland ,Mutare,2007,Dry ,Millet,30,20198
Manicaland ,Mutare,2007,Dry ,Beans,456,2960
Manicaland ,Mutare,2007,Dry ,Sweet potatoes,396,23124
Manicaland ,Mutare,2007,Dry ,Watermelons,193,23319
Manicaland ,Mutare,2008,Rainy     ,Tomatoes,42,18344
Manicaland ,Mutare,2008,Rainy     ,Cabbage,337,21083
Manicaland ,Mutare,2008,Rainy     ,Peppers,85,14324
Manicaland ,Mutare,2008,Rainy     ,Okra,301,19283
Manicaland ,Mutare,2008,Rainy     ,Cucumbers,382,23470
Manicaland ,Mutare,2008,Rainy     ,Wheat,472,554
Manicaland ,Mutare,2008,Rainy     ,Barley,215,24312
Manicaland ,Mutare,2008,Rainy     ,Oats,500,4178
Manicaland ,Mutare,2008,Rainy     ,Rye,390,21573
Manicaland ,Mutare,2008,Rainy     ,Mustard greens,316,17113
Manicaland ,Mutare,2008,Rainy     ,Spinach,28,7228
Manicaland ,Mutare,2008,Rainy     ,Kale,118,13354
Manicaland ,Mutare,2008,Rainy     ,Carrots,29,15231
Manicaland ,Mutare,2008,Rainy     ,Beets,113,21145
Manicaland ,Mutare,2008,Rainy     ,Broccoli,222,12518
Manicaland ,Mutare,2008,Rainy     ,Cauliflower,15,24165
Manicaland ,Mutare,2008,Cold       ,Cabbage,18,24954
Manicaland ,Mutare,2008,Cold       ,Onions,369,15675
Manicaland ,Mutare,2008,Cold       ,Garlic,121,7005
Manicaland ,Mutare,2008,Cold       ,Peas,331,11704
Manicaland ,Mutare,2008,Cold       ,Radishes,420,4003
Manicaland ,Mutare,2008,Cold       ,Kale,59,8090
Manicaland ,Mutare,2008,Cold       ,Spinach,131,16944
Manicaland ,Mutare,2008,Cold       ,Lettuce,22,21892
Manicaland ,Mutare,2008,Cold       ,Broccoli,232,13919
Manicaland ,Mutare,2008,Cold       ,Cauliflower,118,1220
Manicaland ,Mutare,2008,Cold       ,Cabbage,35,7176
Manicaland ,Mutare,2008,Cold       ,Carrots,480,14015
Manicaland ,Mutare,2008,Cold       ,Beets,451,13262
Manicaland ,Mutare,2008,Hot     ,Peas,150,16389
Manicaland ,Mutare,2008,Hot     ,Radishes,378,2009
Manicaland ,Mutare,2008,Hot     ,Sweet potatoes,259,15593
Manicaland ,Mutare,2008,Hot     ,Watermelons,14,17597
Manicaland ,Mutare,2008,Dry ,Tomatoes,137,19685
Manicaland ,Mutare,2008,Dry ,Peppers,78,7672
Manicaland ,Mutare,2008,Dry ,Okra,54,7117
Manicaland ,Mutare,2008,Dry ,Cucumbers,123,16316
Manicaland ,Mutare,2008,Dry ,Eggplant,305,16289
Manicaland ,Mutare,2008,Dry ,Pumpkins,493,10687
Manicaland ,Mutare,2008,Dry ,Squash,310,23713
Manicaland ,Mutare,2008,Dry ,Melons,322,12998
Manicaland ,Mutare,2008,Dry ,Maize ,186,11076
Manicaland ,Mutasa,2008,Dry ,Soybeans,207,20800
Manicaland ,Mutasa,2009,Rainy     ,Groundnuts (Peanuts),433,19441
Manicaland ,Mutasa,2009,Rainy     ,Cowpeas,29,1689
Manicaland ,Mutasa,2009,Rainy     ,Sunflower,152,21386
Manicaland ,Mutasa,2009,Rainy     ,Sorghum,210,17895
Manicaland ,Mutasa,2009,Rainy     ,Millet,311,2235
Manicaland ,Mutasa,2009,Rainy     ,Beans,251,8465
Manicaland ,Mutasa,2009,Rainy     ,Sweet potatoes,337,3529
Manicaland ,Mutasa,2009,Rainy     ,Watermelons,317,21330
Manicaland ,Mutasa,2009,Rainy     ,Tomatoes,476,18372
Manicaland ,Mutasa,2009,Rainy     ,Cabbage,341,11275
Manicaland ,Mutasa,2009,Rainy     ,Peppers,328,2363
Manicaland ,Mutasa,2009,Rainy     ,Okra,230,7392
Manicaland ,Mutasa,2009,Rainy     ,Cucumbers,54,14677
Manicaland ,Mutasa,2009,Rainy     ,Wheat,264,18252
Manicaland ,Mutasa,2009,Rainy     ,Barley,266,4285
Manicaland ,Mutasa,2009,Rainy     ,Oats,207,8970
Manicaland ,Mutasa,2009,Rainy     ,Rye,138,10868
Manicaland ,Mutasa,2009,Cold       ,Mustard greens,109,21082
Manicaland ,Mutasa,2009,Cold       ,Spinach,193,24833
Manicaland ,Mutasa,2009,Cold       ,Kale,246,5848
Manicaland ,Mutasa,2009,Cold       ,Carrots,466,2039
Manicaland ,Mutasa,2009,Cold       ,Beets,4,6681
Manicaland ,Mutasa,2009,Cold       ,Broccoli,186,9003
Manicaland ,Mutasa,2009,Cold       ,Cauliflower,359,22202
Manicaland ,Mutasa,2009,Cold       ,Cabbage,262,11838
Manicaland ,Mutasa,2009,Cold       ,Onions,173,5632
Manicaland ,Mutasa,2009,Cold       ,Garlic,324,16104
Manicaland ,Mutasa,2009,Cold       ,Peas,124,15524
Manicaland ,Mutasa,2009,Cold       ,Radishes,305,578
Manicaland ,Mutasa,2009,Hot     ,Kale,418,5158
Manicaland ,Mutasa,2009,Hot     ,Spinach,114,13961
Manicaland ,Mutasa,2009,Hot     ,Lettuce,465,21832
Manicaland ,Mutasa,2009,Hot     ,Broccoli,263,22730
Manicaland ,Mutasa,2009,Dry ,Cauliflower,341,18231
Manicaland ,Mutasa,2009,Dry ,Cabbage,55,16687
Manicaland ,Mutasa,2009,Dry ,Carrots,398,2559
Manicaland ,Mutasa,2009,Dry ,Beets,16,4475
Manicaland ,Mutasa,2009,Dry ,Peas,147,1674
Manicaland ,Mutasa,2009,Dry ,Radishes,88,9450
Manicaland ,Mutasa,2009,Dry ,Sweet potatoes,457,1226
Manicaland ,Mutasa,2009,Dry ,Watermelons,90,5530
Manicaland ,Mutasa,2009,Dry ,Tomatoes,311,20006
Manicaland ,Mutasa,2009,Dry ,Peppers,447,6082
Manicaland ,Mutasa,2009,Dry ,Okra,19,20534
Manicaland ,Mutasa,2010,Rainy     ,Cucumbers,399,8088
Manicaland ,Mutasa,2010,Rainy     ,Eggplant,486,21504
Manicaland ,Mutasa,2010,Rainy     ,Pumpkins,109,3468
Manicaland ,Mutasa,2010,Rainy     ,Squash,347,24393
Manicaland ,Mutasa,2010,Rainy     ,Melons,69,16169
Manicaland ,Mutasa,2010,Rainy     ,Maize ,298,7748
Manicaland ,Mutasa,2010,Rainy     ,Soybeans,464,4447
Manicaland ,Mutasa,2010,Rainy     ,Groundnuts (Peanuts),33,11061
Manicaland ,Nyanga,2010,Rainy     ,Cowpeas,14,24354
Manicaland ,Nyanga,2010,Rainy     ,Sunflower,199,12604
Manicaland ,Nyanga,2010,Rainy     ,Sorghum,399,4582
Manicaland ,Nyanga,2010,Rainy     ,Millet,461,19699
Manicaland ,Nyanga,2010,Rainy     ,Beans,218,17335
Manicaland ,Nyanga,2010,Rainy     ,Sweet potatoes,123,3400
Manicaland ,Nyanga,2010,Rainy     ,Watermelons,420,15306
Manicaland ,Nyanga,2010,Rainy     ,Tomatoes,232,1318
Manicaland ,Nyanga,2010,Rainy     ,Cabbage,189,791
Manicaland ,Nyanga,2010,Rainy     ,Peppers,199,6736
Manicaland ,Nyanga,2010,Rainy     ,Okra,463,3237
Manicaland ,Nyanga,2010,Cold       ,Cucumbers,407,8995
Manicaland ,Nyanga,2010,Cold       ,Wheat,82,3465
Manicaland ,Nyanga,2010,Cold       ,Barley,455,14812
Manicaland ,Nyanga,2010,Cold       ,Oats,332,17285
Manicaland ,Nyanga,2010,Cold       ,Rye,371,24404
Manicaland ,Nyanga,2010,Cold       ,Mustard greens,299,13427
Manicaland ,Nyanga,2010,Cold       ,Spinach,8,14225
Manicaland ,Nyanga,2010,Cold       ,Kale,386,15713
Manicaland ,Nyanga,2010,Cold       ,Carrots,478,10136
Manicaland ,Nyanga,2010,Cold       ,Beets,339,22549
Manicaland ,Nyanga,2010,Cold       ,Broccoli,7,22710
Manicaland ,Nyanga,2010,Cold       ,Cauliflower,63,22883
Manicaland ,Nyanga,2010,Cold       ,Cabbage,265,6949
Manicaland ,Nyanga,2010,Cold       ,Onions,333,22206
Manicaland ,Nyanga,2010,Cold       ,Garlic,494,22428
Manicaland ,Nyanga,2010,Hot     ,Peas,220,21932
Manicaland ,Nyanga,2010,Hot     ,Radishes,362,2768
Manicaland ,Nyanga,2010,Hot     ,Kale,384,19835
Manicaland ,Nyanga,2010,Hot     ,Spinach,172,12841
Manicaland ,Nyanga,2010,Hot     ,Lettuce,471,1085
Manicaland ,Nyanga,2010,Dry ,Broccoli,239,10785
Manicaland ,Nyanga,2010,Dry ,Cauliflower,341,10530
Manicaland ,Nyanga,2010,Dry ,Cabbage,469,14270
Manicaland ,Nyanga,2010,Dry ,Carrots,180,5350
Manicaland ,Nyanga,2010,Dry ,Beets,234,1676
Manicaland ,Nyanga,2010,Dry ,Peas,289,22314
Matabeleland North,Binga,2010,Dry ,Radishes,52,13653
Matabeleland North,Binga,2010,Dry ,Sweet potatoes,398,17013
Matabeleland North,Binga,2010,Dry ,Watermelons,389,15671
Matabeleland North,Binga,2011,Rainy     ,Tomatoes,323,15323
Matabeleland North,Binga,2011,Rainy     ,Peppers,280,1496
Matabeleland North,Binga,2011,Rainy     ,Okra,477,15961
Matabeleland North,Binga,2011,Rainy     ,Cucumbers,245,13323
Matabeleland North,Binga,2011,Rainy     ,Eggplant,118,23517
Matabeleland North,Binga,2011,Rainy     ,Pumpkins,427,11982
Matabeleland North,Binga,2011,Rainy     ,Squash,290,10405
Matabeleland North,Binga,2011,Rainy     ,Melons,153,2248
Matabeleland North,Binga,2011,Rainy     ,Maize ,423,17342
Matabeleland North,Binga,2011,Rainy     ,Soybeans,336,23874
Matabeleland North,Binga,2011,Rainy     ,Groundnuts (Peanuts),351,18678
Matabeleland North,Binga,2011,Rainy     ,Cowpeas,68,12035
Matabeleland North,Binga,2011,Rainy     ,Sunflower,203,20459
Matabeleland North,Binga,2011,Rainy     ,Sorghum,321,834
Matabeleland North,Binga,2011,Rainy     ,Millet,131,23477
Matabeleland North,Binga,2011,Rainy     ,Beans,173,16026
Matabeleland North,Binga,2011,Rainy     ,Sweet potatoes,54,7561
Matabeleland North,Binga,2011,Rainy     ,Watermelons,34,7650
Matabeleland North,Binga,2011,Rainy     ,Tomatoes,155,13271
Matabeleland North,Binga,2011,Rainy     ,Cabbage,4,2824
Matabeleland North,Binga,2011,Cold       ,Peppers,376,18363
Matabeleland North,Binga,2011,Cold       ,Okra,74,3805
Matabeleland North,Binga,2011,Cold       ,Cucumbers,28,13918
Matabeleland North,Binga,2011,Cold       ,Wheat,355,4010
Matabeleland North,Binga,2011,Cold       ,Barley,367,16625
Matabeleland North,Binga,2011,Cold       ,Oats,0,23712
Matabeleland North,Binga,2011,Cold       ,Rye,127,5908
Matabeleland North,Binga,2011,Cold       ,Mustard greens,149,4665
Matabeleland North,Binga,2011,Cold       ,Spinach,268,5227
Matabeleland North,Binga,2011,Cold       ,Kale,67,1666
Matabeleland North,Binga,2011,Cold       ,Carrots,87,18097
Matabeleland North,Binga,2011,Cold       ,Beets,362,23700
Matabeleland North,Binga,2011,Cold       ,Broccoli,159,5360
Matabeleland North,Binga,2011,Cold       ,Cauliflower,487,7713
Matabeleland North,Binga,2011,Hot     ,Cabbage,451,17667
Matabeleland North,Binga,2011,Hot     ,Onions,484,12823
Matabeleland North,Binga,2011,Hot     ,Garlic,289,8393
Matabeleland North,Binga,2011,Hot     ,Peas,279,22465
Matabeleland North,Binga,2011,Hot     ,Radishes,453,12755
Matabeleland North,Bubi,2011,Hot     ,Kale,356,24174
Matabeleland North,Bubi,2011,Dry ,Spinach,164,3059
Matabeleland North,Bubi,2011,Dry ,Lettuce,280,24051
Matabeleland North,Bubi,2011,Dry ,Broccoli,384,21875
Matabeleland North,Bubi,2011,Dry ,Cauliflower,298,19040
Matabeleland North,Bubi,2011,Dry ,Cabbage,468,11713
Matabeleland North,Bubi,2011,Dry ,Carrots,48,8475
Matabeleland North,Bubi,2011,Dry ,Beets,463,20587
Matabeleland North,Bubi,2011,Dry ,Peas,358,1722
Matabeleland North,Bubi,2011,Dry ,Radishes,295,1771
Matabeleland North,Bubi,2012,Rainy     ,Sweet potatoes,496,11486
Matabeleland North,Bubi,2012,Rainy     ,Watermelons,145,625
Matabeleland North,Bubi,2012,Rainy     ,Tomatoes,330,9313
Matabeleland North,Bubi,2012,Rainy     ,Peppers,403,5769
Matabeleland North,Bubi,2012,Rainy     ,Okra,181,10755
Matabeleland North,Bubi,2012,Rainy     ,Cucumbers,11,1846
Matabeleland North,Bubi,2012,Rainy     ,Eggplant,252,16473
Matabeleland North,Bubi,2012,Rainy     ,Pumpkins,221,11380
Matabeleland North,Bubi,2012,Rainy     ,Squash,83,18534
Matabeleland North,Bubi,2012,Rainy     ,Melons,196,22114
Matabeleland North,Bubi,2012,Rainy     ,Maize ,214,24134
Matabeleland North,Bubi,2012,Rainy     ,Soybeans,1,23310
Matabeleland North,Bubi,2012,Rainy     ,Groundnuts (Peanuts),286,767
Matabeleland North,Bubi,2012,Rainy     ,Cowpeas,10,18599
Matabeleland North,Bubi,2012,Rainy     ,Sunflower,124,7592
Matabeleland North,Bubi,2012,Rainy     ,Sorghum,234,22636
Matabeleland North,Bubi,2012,Rainy     ,Millet,384,13005
Matabeleland North,Bubi,2012,Rainy     ,Beans,291,16296
Matabeleland North,Bubi,2012,Cold       ,Sweet potatoes,46,10327
Matabeleland North,Bubi,2012,Cold       ,Watermelons,267,10967
Matabeleland North,Bubi,2012,Cold       ,Tomatoes,448,24841
Matabeleland North,Bubi,2012,Cold       ,Cabbage,115,23130
Matabeleland North,Bubi,2012,Cold       ,Peppers,331,11769
Matabeleland North,Bubi,2012,Cold       ,Okra,440,18862
Matabeleland North,Bubi,2012,Cold       ,Cucumbers,46,19289
Matabeleland North,Bubi,2012,Cold       ,Wheat,77,14065
Matabeleland North,Bubi,2012,Cold       ,Barley,368,2814
Matabeleland North,Bubi,2012,Cold       ,Oats,57,19454
Matabeleland North,Bubi,2012,Cold       ,Rye,128,13153
Matabeleland North,Bubi,2012,Cold       ,Mustard greens,76,3145
Matabeleland North,Bubi,2012,Cold       ,Spinach,319,19263
Matabeleland North,Bubi,2012,Hot     ,Kale,66,20537
Matabeleland North,Bubi,2012,Hot     ,Carrots,405,10389
Matabeleland North,Bubi,2012,Hot     ,Beets,174,18693
Matabeleland North,Bubi,2012,Hot     ,Broccoli,404,4254
Matabeleland North,Bubi,2012,Hot     ,Cauliflower,360,3844
Matabeleland North,Bubi,2012,Hot     ,Cabbage,496,10372
Matabeleland North,Bubi,2012,Dry ,Onions,255,16401
Matabeleland North,Bubi,2012,Dry ,Garlic,495,21578
Matabeleland North,Bubi,2012,Dry ,Peas,288,9299
Matabeleland North,Bubi,2012,Dry ,Radishes,151,23609
Matabeleland North,Bubi,2012,Dry ,Kale,159,6284
Matabeleland North,Bubi,2012,Dry ,Spinach,99,13879
Matabeleland North,Bubi,2012,Dry ,Lettuce,192,5568
Matabeleland North,Bubi,2013,Rainy     ,Broccoli,85,12303
Matabeleland North,Bubi,2013,Rainy     ,Cauliflower,121,9106
Matabeleland North,Bubi,2013,Rainy     ,Cabbage,68,4724
Matabeleland North,Bubi,2013,Rainy     ,Carrots,369,3266
Matabeleland North,Bubi,2013,Rainy     ,Beets,21,7287
Matabeleland North,Bubi,2013,Rainy     ,Peas,51,20564
Matabeleland North,Bubi,2013,Rainy     ,Radishes,315,1704
Matabeleland North,Bubi,2013,Rainy     ,Sweet potatoes,206,8910
Matabeleland North,Bubi,2013,Rainy     ,Watermelons,325,2030
Matabeleland North,Bubi,2013,Rainy     ,Tomatoes,113,20446
Matabeleland North,Bubi,2013,Rainy     ,Peppers,468,1364
Matabeleland North,Bubi,2013,Rainy     ,Okra,211,20385
Matabeleland North,Bubi,2013,Rainy     ,Cucumbers,80,9728
Matabeleland North,Bubi,2013,Rainy     ,Eggplant,91,21301
Matabeleland North,Bubi,2013,Rainy     ,Pumpkins,479,1196
Matabeleland North,Bubi,2013,Rainy     ,Squash,489,1348
Matabeleland North,Bubi,2013,Rainy     ,Melons,348,8496
Matabeleland North,Bubi,2013,Cold       ,Maize ,386,11958
Matabeleland North,Bubi,2013,Cold       ,Soybeans,14,14556
Matabeleland North,Bubi,2013,Cold       ,Groundnuts (Peanuts),304,3878
Matabeleland North,Bubi,2013,Cold       ,Cowpeas,308,10414
Matabeleland North,Bubi,2013,Cold       ,Sunflower,40,9506
Matabeleland North,Bubi,2013,Cold       ,Sorghum,411,1344
Matabeleland North,Bubi,2013,Cold       ,Millet,355,1461
Matabeleland North,Bubi,2013,Cold       ,Beans,73,17908
Matabeleland North,Bubi,2013,Cold       ,Sweet potatoes,157,10378
Matabeleland North,Bubi,2013,Cold       ,Watermelons,41,17968
Matabeleland North,Bubi,2013,Cold       ,Tomatoes,287,2484
Matabeleland North,Bubi,2013,Cold       ,Cabbage,483,18337
Matabeleland North,Bubi,2013,Cold       ,Peppers,6,17175
Matabeleland North,Bubi,2013,Hot     ,Okra,398,19809
Matabeleland North,Bubi,2013,Hot     ,Cucumbers,185,8463
Matabeleland North,Bubi,2013,Hot     ,Wheat,313,8618
Matabeleland North,Bubi,2013,Hot     ,Barley,462,12649
Matabeleland North,Bubi,2013,Hot     ,Oats,20,22420
Matabeleland North,Bubi,2013,Hot     ,Rye,103,6375
Matabeleland North,Bubi,2013,Dry ,Mustard greens,255,5983
Matabeleland North,Bubi,2013,Dry ,Spinach,391,15935
Matabeleland North,Bubi,2013,Dry ,Kale,442,10191
Matabeleland North,Bubi,2013,Dry ,Carrots,464,22147
Matabeleland North,Bubi,2013,Dry ,Beets,421,4431
Matabeleland North,Bubi,2013,Dry ,Broccoli,429,6371
Matabeleland North,Bubi,2013,Dry ,Cauliflower,399,3542
Matabeleland North,Bubi,2014,Rainy     ,Cabbage,6,18556
Matabeleland North,Bubi,2014,Rainy     ,Onions,461,15335
Matabeleland North,Bubi,2014,Rainy     ,Garlic,325,19393
Matabeleland North,Bubi,2014,Rainy     ,Peas,185,2343
Matabeleland North,Bubi,2014,Rainy     ,Radishes,116,1825
Matabeleland North,Bubi,2014,Rainy     ,Kale,219,22513
Matabeleland North,Bubi,2014,Rainy     ,Spinach,139,17751
Matabeleland North,Hwange,2014,Rainy     ,Lettuce,369,16977
Matabeleland North,Hwange,2014,Rainy     ,Broccoli,1,17176
Matabeleland North,Hwange,2014,Rainy     ,Cauliflower,20,18646
Matabeleland North,Hwange,2014,Rainy     ,Cabbage,368,17098
Matabeleland North,Hwange,2014,Rainy     ,Carrots,199,7904
Matabeleland North,Hwange,2014,Rainy     ,Beets,391,1340
Matabeleland North,Hwange,2014,Rainy     ,Peas,363,11359
Matabeleland North,Hwange,2014,Rainy     ,Radishes,222,7775
Matabeleland North,Hwange,2014,Rainy     ,Sweet potatoes,114,20519
Matabeleland North,Hwange,2014,Rainy     ,Watermelons,255,23113
Matabeleland North,Hwange,2014,Rainy     ,Tomatoes,64,10188
Matabeleland North,Hwange,2014,Cold       ,Peppers,237,10114
Matabeleland North,Hwange,2014,Cold       ,Okra,128,23134
Matabeleland North,Hwange,2014,Cold       ,Cucumbers,268,7775
Matabeleland North,Hwange,2014,Cold       ,Eggplant,22,5477
Matabeleland North,Hwange,2014,Cold       ,Pumpkins,15,6088
Matabeleland North,Hwange,2014,Cold       ,Squash,33,9292
Matabeleland North,Hwange,2014,Cold       ,Melons,47,24035
Matabeleland North,Hwange,2014,Cold       ,Maize ,449,23055
Matabeleland North,Hwange,2014,Cold       ,Soybeans,17,13683
Matabeleland North,Hwange,2014,Cold       ,Groundnuts (Peanuts),1,9951
Matabeleland North,Hwange,2014,Cold       ,Cowpeas,458,723
Matabeleland North,Hwange,2014,Cold       ,Sunflower,248,16233
Matabeleland North,Hwange,2014,Cold       ,Sorghum,366,9042
Matabeleland North,Hwange,2014,Hot     ,Millet,273,22059
Matabeleland North,Hwange,2014,Hot     ,Beans,32,7640
Matabeleland North,Hwange,2014,Hot     ,Sweet potatoes,214,19355
Matabeleland North,Hwange,2014,Hot     ,Watermelons,404,13191
Matabeleland North,Hwange,2014,Hot     ,Tomatoes,176,14802
Matabeleland North,Hwange,2014,Hot     ,Cabbage,5,12985
Matabeleland North,Hwange,2014,Hot     ,Peppers,20,2139
Matabeleland North,Hwange,2014,Dry ,Okra,226,4770
Matabeleland North,Hwange,2014,Dry ,Cucumbers,64,5245
Matabeleland North,Hwange,2014,Dry ,Wheat,388,18886
Matabeleland North,Hwange,2014,Dry ,Barley,234,1964
Matabeleland North,Hwange,2014,Dry ,Oats,180,17746
Matabeleland North,Hwange,1997,Rainy     ,Rye,369,23080
Matabeleland North,Hwange,1997,Rainy     ,Mustard greens,6,21786
Matabeleland North,Hwange,1997,Cold       ,Spinach,397,6752
Matabeleland North,Hwange,1997,Cold       ,Kale,326,15351
Matabeleland North,Hwange,1997,Hot     ,Carrots,187,3099
Matabeleland North,Hwange,1997,Hot     ,Beets,400,14077
Matabeleland North,Hwange,1998,Rainy     ,Broccoli,497,12013
Matabeleland North,Hwange,1998,Rainy     ,Cauliflower,200,22143
Matabeleland North,Hwange,1998,Rainy     ,Cabbage,368,24778
Matabeleland North,Hwange,1998,Rainy     ,Onions,370,11383
Matabeleland North,Hwange,1998,Rainy     ,Garlic,85,23551
Matabeleland North,Hwange,1998,Rainy     ,Peas,209,15819
Matabeleland North,Hwange,1998,Rainy     ,Radishes,230,20155
Matabeleland North,Hwange,1998,Rainy     ,Kale,228,923
Matabeleland North,Hwange,1998,Rainy     ,Spinach,335,22728
Matabeleland North,Hwange,1998,Rainy     ,Lettuce,496,20800
Matabeleland North,Hwange,1998,Rainy     ,Broccoli,149,14071
Matabeleland North,Hwange,1998,Rainy     ,Cauliflower,241,11962
Matabeleland North,Hwange,1998,Rainy     ,Cabbage,277,11854
Matabeleland North,Hwange,1998,Rainy     ,Carrots,340,18026
Matabeleland North,Hwange,1998,Rainy     ,Beets,447,12549
Matabeleland North,Hwange,1998,Rainy     ,Peas,150,20281
Matabeleland North,Hwange,1998,Rainy     ,Radishes,498,22431
Matabeleland North,Hwange,1998,Cold       ,Sweet potatoes,366,24265
Matabeleland North,Hwange,1998,Cold       ,Watermelons,438,15792
Matabeleland North,Hwange,1998,Cold       ,Tomatoes,442,14560
Matabeleland North,Hwange,1998,Cold       ,Peppers,177,17671
Matabeleland North,Hwange,1998,Cold       ,Okra,342,18444
Matabeleland North,Hwange,1998,Cold       ,Cucumbers,331,22204
Matabeleland North,Hwange,1998,Cold       ,Eggplant,245,14882
Matabeleland North,Hwange,1998,Cold       ,Pumpkins,95,12234
Matabeleland North,Hwange,1998,Hot     ,Squash,93,3811
Matabeleland North,Hwange,1998,Hot     ,Melons,350,14078
Matabeleland North,Hwange,1998,Hot     ,Maize ,374,6077
Matabeleland North,Hwange,1998,Hot     ,Soybeans,263,1916
Matabeleland North,Hwange,1998,Hot     ,Groundnuts (Peanuts),76,20961
Matabeleland North,Hwange,1998,Hot     ,Cowpeas,314,6181
Matabeleland North,Hwange,1998,Hot     ,Sunflower,318,13684
Matabeleland North,Hwange,1998,Dry ,Sorghum,50,22123
Matabeleland North,Lupane,1998,Dry ,Millet,170,4053
Matabeleland North,Lupane,1998,Dry ,Beans,262,21867
Matabeleland North,Lupane,1998,Dry ,Sweet potatoes,451,5146
Matabeleland North,Lupane,1998,Dry ,Watermelons,368,10093
